aisheId,name,city,district,state,address,pin_code,type,category,courses,id
41955,"Dr. D.y. Patil Pratisthans Arts, Science & Commerce College, Pune","Akurdi, Pune",Pune,Maharashtra,"Sector No. 27/A, Near Lokmanya Hosptial, Nigdi Pradhikaran, Akurdi, pune-44sector27A, Near lokmanya hospti, NA, Akurdi, Pune, 411044",,private,Commerce,B.Com,aishe_41955
10080,SHRIMATI LAXMIBAI VITTHAL DURAPHE SHIKSHAN PRASARK SANSTHA D. ED. COLLEGE KHED PUNE,Alandi (devachi),Pune,Maharashtra,"NEAR POST OFFICE,PRADIKSHNA MARG, ALANDI (DEV) TAL.KHED DIST.PUNE, NA, Alandi (devachi), 412105",,private,General,BA;B.Sc;B.Com,aishe_10080
42037,"Vishal Junnar Seva Mandals Vishal Institute Of Pharmaceutical Education & Research , Ale,tal. Junnar,dist.pune 412411",Ale,Pune,Maharashtra,"ALE, TAL JUNNAR DIST PUNE, Ale, 412411",,private,Pharmacy,B.Pharm,aishe_42037
54983,"Jay Bajrang Pratishthans B Ed College, Alephata",Aleophata,Pune,Maharashtra,"A/P-WADGAON ANANG(ALEPHATA), TAL-JUNNAR DIST-PUNE, Aleophata, 412411",,private,General,BA;B.Sc;B.Com,aishe_54983
13944,"C.h. Keluskar Homoeopathy College, Alibag",Alibag,Raigarh,Maharashtra,"COURT ROAD AT/POST & TALUKA - ALIBAG, DIST- RAIGAD, NA, Alibag, 402201",,private,Medical,MBBS;BDS,aishe_13944
9219,DR. BABASAHEB ADHYAPAK VIDYALAYA JUNIOR COLLEGE OF EDUCATION PEZARI ALIBAGH RAIGAD,Alibag,Raigarh,Maharashtra,"AT-PEZARI, PO-POYNAD, TAL-ALIBAG,DIST-RAIGAD., AT-PEZARI, PO-POYNAD, TAL-ALIBAG,DIST-RAIGAD., Alibag, 402108",,private,General,BA;B.Sc;B.Com,aishe_9219
9279,GOVT. JUNIOR COLLEGE OF EDUCATION SASWANE RAIGAD,Alibag,Raigarh,Maharashtra,"AT POST . SASWANE, TAL ALIBAG, DIST.RAIGAD, Alibag, 402201",,government,General,BA;B.Sc;B.Com,aishe_9279
33826,Janata Shikshan Mandal Smt Indirabia G.kulkarni Arts J.b.sawant Science And Sau. Jankibai Dhondo Kunte Commerce College Alibag Dist Raigad 402 201,Alibag,Raigarh,Maharashtra,"Karve Road, Behind SBI Bank, Alibag, NA, Alibag, 402201",,private,Commerce,B.Com,aishe_33826
33946,Janata Shikshan Mandals Advocate Datta Patil College Of Law Taluka Alibag Dist. Raigad 402 201,Alibag,Raigarh,Maharashtra,"Janata Shikshan Mandal, Alibag, JSM College Campus, Alibag, 410201",,private,Law,LLB,aishe_33946
33954,Konkan Education Societys Laxmi Shalini College Of Arts Commerce And Science Womens College Pezari Post Poyned Taluka Alibag Dist Raigad 402 108,Alibag,Raigarh,Maharashtra,"At-Ambepur - Pezari, Post-Poynad,, Tal-Alibag, Dist-Raigad., Alibag, 402108",,private,Commerce,B.Com,aishe_33954
33697,Lokmanya Shikshan Mandals Senior College At Chondhi Post Kihim Tal Alibag Dist Raigad,Alibag,Raigarh,Maharashtra,"at-chondhi,post-kihim,tal-alibag,, NA, Alibag, 402201",,private,General,BA;B.Sc;B.Com,aishe_33697
9716,PRABHAKAR PATIL EDUCATION SOCIETY ALIBAG RAIGAD,Alibag,Raigarh,Maharashtra,"Near Gokuleshwar Mandir in front of Veshvi Lake, Tal. Alibag, Dist. Raigad., NA, Alibag, 402209",,private,General,BA;B.Sc;B.Com,aishe_9716
48356,"Prabhakar Patil Education Societys B Ed College, Veshvi",Alibag,Raigarh,Maharashtra,"Near Gokuleshwar Mandir, Opp. Veshvi Lake, Veshvi-Gondhalpada, Tal. Alibag, Dist. Raigad., NA, Alibag, 402209",,private,General,BA;B.Sc;B.Com,aishe_48356
34134,Prabhakar Patil Education Societys College Of Arts Science & Commerce At Veshvi Taluka Alibag Dist Raigad.,Alibag,Raigarh,Maharashtra,"At-Veshvi, Tal-Alibag, Dist-Raigad., As Above., Alibag, 402206",,private,Commerce,B.Com,aishe_34134
33655,Sai Shraddha Foundation Gr. Floor Madhukunj Next To Govt. Library Opp. Alibag St Stand Alibag Dist Raigad,Alibag,Raigarh,Maharashtra,"Madhukund Bldg., Gr. Floor, Next to Govt. Librarary Opp. S.T. Stand., Saeesh College of Computer Science and Technology, Campus Add- Bhandhan Poynad, Alibag, 402201",,government,General,BA;B.Sc;B.Com,aishe_33655
